client_id,invoice_no,date,items,invoice_value
12921,545023,2011-02-25 14:25:00,JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES,83.4
12921,545154,2011-02-28 13:09:00,REGENCY CAKESTAND 3 TIER,12.75
12921,547066,2011-03-20 13:41:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,79.2
12921,547067,2011-03-20 13:43:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT,139.62
12921,552185,2011-05-06 13:52:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,49.5
12921,552186,2011-05-06 13:53:00,ASSORTED COLOUR BIRD ORNAMENT|NATURAL SLATE HEART CHALKBOARD|SPOTTY BUNTING,143.37
12921,556021,2011-06-08 12:03:00,JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|SPOTTY BUNTING,184.5
12921,558879,2011-07-04 14:07:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|SPOTTY BUNTING,177.41000000000003
12921,558880,2011-07-04 14:08:00,REGENCY CAKESTAND 3 TIER,51.0
12921,559146,2011-07-06 14:18:00,JUMBO BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|SPOTTY BUNTING,172.15
12921,561794,2011-07-29 13:11:00,ASSORTED COLOUR BIRD ORNAMENT|NATURAL SLATE HEART CHALKBOARD,58.260000000000005
12921,561817,2011-07-29 15:51:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|SPOTTY BUNTING,91.06
12921,561906,2011-08-01 10:03:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES,62.7
12921,565317,2011-09-02 13:00:00,JUMBO BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|SPOTTY BUNTING,139.5
12921,565318,2011-09-02 13:01:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,82.5
12921,566721,2011-09-14 12:50:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
12921,566774,2011-09-15 09:44:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
12921,567145,2011-09-16 15:09:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG SPACEBOY DESIGN|NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES|SPOTTY BUNTING,165.06
12921,572451,2011-10-24 12:36:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|SPOTTY BUNTING,153.46
12921,575198,2011-11-09 09:47:00,PAPER CHAIN KIT 50'S CHRISTMAS,35.400000000000006
12921,575199,2011-11-09 09:48:00,JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,107.6
12921,577741,2011-11-21 13:40:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
12921,578485,2011-11-24 12:52:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|NATURAL SLATE HEART CHALKBOARD,167.06
12921,579843,2011-11-30 16:21:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|SPOTTY BUNTING,363.82000000000005
12921,579846,2011-11-30 16:22:00,PAPER CHAIN KIT 50'S CHRISTMAS,53.1
12924,566421,2011-09-12 13:55:00,JAM MAKING SET PRINTED,1.45
12925,568230,2011-09-26 11:05:00,JUMBO BAG RED RETROSPOT,20.8
12928,539043,2010-12-15 15:45:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,82.5
12928,549749,2011-04-12 10:45:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,71.5
12928,560107,2011-07-15 08:09:00,JUMBO BAG RED RETROSPOT|WHITE HANGING HEART T-LIGHT HOLDER,59.300000000000004
12930,557616,2011-06-21 13:25:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER LARGE,44.74
12930,567886,2011-09-22 15:18:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER LARGE,44.74
12931,562439,2011-08-04 18:06:00,ASSORTED COLOUR BIRD ORNAMENT,4176.0
12931,562440,2011-08-04 18:07:00,RETROSPOT TEA SET CERAMIC 11 PC,204.0
12931,563074,2011-08-11 15:58:00,ASSORTED COLOUR BIRD ORNAMENT,1403.6
12931,575335,2011-11-09 13:56:00,ASSORTED COLOUR BIRD ORNAMENT,1740.0
12933,557639,2011-06-21 16:13:00,RETROSPOT TEA SET CERAMIC 11 PC,9.9
12933,576614,2011-11-15 16:38:00,PAPER CHAIN KIT 50'S CHRISTMAS,5.9
12935,541972,2011-01-24 13:58:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PACK OF 72 RETROSPOT CAKE CASES,93.6
12935,554009,2011-05-20 12:38:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|LUNCH BAG RED RETROSPOT|SPOTTY BUNTING,74.25
12935,559903,2011-07-13 13:16:00,JAM MAKING SET PRINTED|LUNCH BAG RED RETROSPOT|SPOTTY BUNTING,63.6
12935,564034,2011-08-22 12:22:00,HEART OF WICKER SMALL|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,114.1
12935,581196,2011-12-07 17:25:00,JAM MAKING SET PRINTED|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,51.4
12936,567859,2011-09-22 13:51:00,JAM MAKING SET WITH JARS|PAPER CHAIN KIT 50'S CHRISTMAS|RETROSPOT TEA SET CERAMIC 11 PC,145.5
12936,578096,2011-11-22 17:26:00,PAPER CHAIN KIT 50'S CHRISTMAS,59.0
12936,578098,2011-11-22 17:32:00,PAPER CHAIN KIT 50'S CHRISTMAS,2.95
12937,546857,2011-03-17 14:19:00,LUNCH BAG SPACEBOY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,98.1
12937,554822,2011-05-26 14:17:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PARTY BUNTING|SPOTTY BUNTING,62.7
12937,568919,2011-09-29 14:38:00,JAM MAKING SET PRINTED|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|PARTY BUNTING|SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,154.05
12937,578551,2011-11-24 15:05:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|NATURAL SLATE HEART CHALKBOARD|REGENCY CAKESTAND 3 TIER,81.15
12938,576182,2011-11-14 11:21:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER SMALL|WHITE HANGING HEART T-LIGHT HOLDER,51.019999999999996
12939,546411,2011-03-11 16:43:00,JUMBO BAG RED RETROSPOT,195.0
12939,567634,2011-09-21 13:35:00,JUMBO BAG RED RETROSPOT,179.0
12939,569857,2011-10-06 14:31:00,JUMBO BAG RED RETROSPOT,390.0
12940,566488,2011-09-13 10:16:00,ASSORTED COLOUR BIRD ORNAMENT|PARTY BUNTING|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,102.02000000000001
12940,571270,2011-10-16 12:09:00,HEART OF WICKER SMALL,3.3
12942,537885,2010-12-09 09:34:00,NATURAL SLATE HEART CHALKBOARD,17.700000000000003
12942,554718,2011-05-26 11:16:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
12942,561893,2011-07-31 14:39:00,HEART OF WICKER LARGE|REX CASH+CARRY JUMBO SHOPPER,3.9000000000000004
12945,544907,2011-02-24 14:15:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|LUNCH BAG CARS BLUE|NATURAL SLATE HEART CHALKBOARD|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,153.10000000000002
12947,540404,2011-01-07 09:40:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,49.5
12947,550522,2011-04-19 10:04:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,62.7
12947,556125,2011-06-09 10:20:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PARTY BUNTING|RETROSPOT TEA SET CERAMIC 11 PC|SPOTTY BUNTING,166.65
12947,560454,2011-07-19 10:06:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG CARS BLUE,31.35
12948,552330,2011-05-09 10:13:00,PARTY BUNTING|SPOTTY BUNTING,49.5
12948,564661,2011-08-26 14:45:00,LUNCH BAG SPACEBOY DESIGN,16.5
12948,570682,2011-10-11 15:53:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PAPER CHAIN KIT 50'S CHRISTMAS,67.2
12948,578322,2011-11-23 17:10:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
12949,548648,2011-04-01 13:20:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,143.91000000000003
12949,553505,2011-05-17 13:27:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|PARTY BUNTING,57.3
12949,561933,2011-08-01 12:56:00,ASSORTED COLOUR BIRD ORNAMENT|SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,77.29
12949,563578,2011-08-17 15:11:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN,89.85000000000001
12949,575221,2011-11-09 11:25:00,ASSORTED COLOUR BIRD ORNAMENT|SET OF 3 CAKE TINS PANTRY DESIGN,41.89
12950,576571,2011-11-15 13:48:00,JUMBO BAG RED RETROSPOT,62.400000000000006
12950,580111,2011-12-01 15:55:00,JUMBO BAG RED RETROSPOT,179.0
12951,553909,2011-05-19 19:00:00,SPOTTY BUNTING,14.850000000000001
12951,557258,2011-06-19 10:35:00,JAM MAKING SET WITH JARS,25.5
12951,580030,2011-12-01 12:14:00,NATURAL SLATE HEART CHALKBOARD,17.700000000000003
12952,567905,2011-09-22 16:37:00,LUNCH BAG SPACEBOY DESIGN|SET OF 3 CAKE TINS PANTRY DESIGN,31.35
12952,573135,2011-10-27 17:00:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,41.120000000000005
12953,579533,2011-11-30 09:24:00,WHITE HANGING HEART T-LIGHT HOLDER,35.400000000000006
12955,557973,2011-06-24 10:26:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
12955,560483,2011-07-19 10:49:00,ASSORTED COLOUR BIRD ORNAMENT,54.08
12955,566023,2011-09-08 12:48:00,ASSORTED COLOUR BIRD ORNAMENT,81.12
12955,574029,2011-11-02 12:34:00,PACK OF 72 RETROSPOT CAKE CASES|PAPER CHAIN KIT 50'S CHRISTMAS,66.3
12955,578118,2011-11-23 10:08:00,ASSORTED COLOUR BIRD ORNAMENT|PAPER CHAIN KIT 50'S CHRISTMAS,62.440000000000005
12956,543282,2011-02-06 16:08:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER SMALL|NATURAL SLATE HEART CHALKBOARD|PARTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,32.269999999999996
12957,540019,2011-01-04 12:18:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12957,547962,2011-03-28 15:38:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12957,553832,2011-05-19 11:38:00,NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES,30.900000000000006
12957,555647,2011-06-06 13:43:00,SPOTTY BUNTING,14.850000000000001
12957,568868,2011-09-29 12:00:00,PARTY BUNTING|SPOTTY BUNTING,34.650000000000006
12963,566971,2011-09-16 09:03:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12963,576667,2011-11-16 11:48:00,PAPER CHAIN KIT 50'S CHRISTMAS|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,88.5
12963,577806,2011-11-22 08:20:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
12963,579509,2011-11-29 16:44:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12963,580051,2011-12-01 12:55:00,SPOTTY BUNTING,44.550000000000004
12965,566291,2011-09-11 15:31:00,BAKING SET 9 PIECE RETROSPOT|HEART OF WICKER SMALL|NATURAL SLATE HEART CHALKBOARD|SET OF 3 CAKE TINS PANTRY DESIGN|SPOTTY BUNTING,41.85
12970,541797,2011-01-21 14:04:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG CARS BLUE,6.6
12970,541799,2011-01-21 14:21:00,RETROSPOT TEA SET CERAMIC 11 PC,4.95
12970,580305,2011-12-02 14:26:00,JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN|SPOTTY BUNTING,22.65
12971,537472,2010-12-07 11:11:00,PAPER CHAIN KIT 50'S CHRISTMAS,35.400000000000006
12971,550673,2011-04-20 10:28:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12971,560183,2011-07-15 11:48:00,PARTY BUNTING,39.6
12971,560204,2011-07-15 13:17:00,PARTY BUNTING,39.6
12971,560897,2011-07-21 17:26:00,PARTY BUNTING,118.80000000000001
12971,561389,2011-07-27 09:37:00,PARTY BUNTING,207.50000000000003
12971,563560,2011-08-17 14:00:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12971,564222,2011-08-24 09:41:00,PARTY BUNTING,207.50000000000003
12971,575388,2011-11-09 15:30:00,PAPER CHAIN KIT 50'S CHRISTMAS,35.400000000000006
12971,578015,2011-11-22 12:58:00,PAPER CHAIN KIT 50'S CHRISTMAS,35.400000000000006
12971,579513,2011-11-29 17:03:00,PAPER CHAIN KIT 50'S CHRISTMAS,70.80000000000001
12971,580882,2011-12-06 12:20:00,PAPER CHAIN KIT 50'S CHRISTMAS,70.80000000000001
12976,552879,2011-05-12 09:55:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PARTY BUNTING,197.8
12981,561801,2011-07-29 14:14:00,JAM MAKING SET PRINTED,17.4
12982,549646,2011-04-11 11:51:00,PARTY BUNTING,19.8
12985,575868,2011-11-11 12:44:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
12987,554788,2011-05-26 12:00:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|SPOTTY BUNTING,70.05000000000001
12988,544463,2011-02-20 14:31:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|HEART OF WICKER LARGE|REGENCY CAKESTAND 3 TIER,40.07
12989,580047,2011-12-01 12:44:00,BAKING SET 9 PIECE RETROSPOT,4.95
12990,543032,2011-02-02 15:39:00,JUMBO BAG RED RETROSPOT,58.5
12990,555861,2011-06-07 14:27:00,JUMBO BAG RED RETROSPOT,41.6
12990,575071,2011-11-08 13:01:00,JUMBO BAG RED RETROSPOT,41.6
12991,563845,2011-08-19 14:39:00,PACK OF 72 RETROSPOT CAKE CASES|PAPER CHAIN KIT 50'S CHRISTMAS,30.900000000000006
12993,553223,2011-05-16 10:28:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12993,563013,2011-08-11 12:01:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,49.5
12993,576854,2011-11-16 15:49:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
12994,546682,2011-03-16 08:31:00,JAM MAKING SET WITH JARS|PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN,60.150000000000006
12994,563091,2011-08-11 17:02:00,BAKING SET 9 PIECE RETROSPOT|REGENCY CAKESTAND 3 TIER,27.6
12994,580689,2011-12-05 15:43:00,JAM MAKING SET WITH JARS|RETROSPOT TEA SET CERAMIC 11 PC,40.35
12997,542247,2011-01-26 15:49:00,HEART OF WICKER SMALL|WHITE HANGING HEART T-LIGHT HOLDER,101.39999999999999
12997,550324,2011-04-17 13:02:00,NATURAL SLATE HEART CHALKBOARD,17.700000000000003
12997,566303,2011-09-12 08:24:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL,37.5
12997,577085,2011-11-17 15:47:00,NATURAL SLATE HEART CHALKBOARD|WHITE HANGING HEART T-LIGHT HOLDER,53.10000000000001
13000,538186,2010-12-10 10:26:00,WHITE HANGING HEART T-LIGHT HOLDER,35.400000000000006
13000,547721,2011-03-25 10:14:00,SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,32.550000000000004
13001,541285,2011-01-17 12:45:00,BAKING SET 9 PIECE RETROSPOT|HEART OF WICKER SMALL|JUMBO BAG RED RETROSPOT,92.35
13001,542126,2011-01-25 14:53:00,PARTY BUNTING,187.5
13001,544177,2011-02-16 14:27:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER SMALL|LUNCH BAG RED RETROSPOT|PARTY BUNTING|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,600.11
13001,545002,2011-02-25 12:43:00,SET OF 3 CAKE TINS PANTRY DESIGN,19.8
13001,545821,2011-03-07 12:50:00,JUMBO BAG RED RETROSPOT|SET OF 3 CAKE TINS PANTRY DESIGN,34.35
13001,547053,2011-03-20 12:08:00,PARTY BUNTING,207.50000000000003
13001,548351,2011-03-30 14:51:00,JUMBO BAG RED RETROSPOT|PARTY BUNTING,227.00000000000003
13001,550129,2011-04-14 13:17:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|PARTY BUNTING,249.39000000000004
13001,552061,2011-05-06 10:43:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING,310.43
13001,556039,2011-06-08 12:40:00,HEART OF WICKER SMALL|PARTY BUNTING,265.5
13001,558902,2011-07-04 16:08:00,LUNCH BAG RED RETROSPOT|PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN,253.70000000000005
13001,577053,2011-11-17 14:17:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,47.400000000000006
13001,580680,2011-12-05 14:51:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
13002,542129,2011-01-25 15:18:00,HEART OF WICKER SMALL,19.799999999999997
13004,539325,2010-12-17 08:20:00,SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,32.550000000000004
13004,540561,2011-01-10 10:32:00,SET OF 3 CAKE TINS PANTRY DESIGN,14.850000000000001
13004,542370,2011-01-27 13:23:00,JUMBO BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,36.0
13004,545080,2011-02-28 10:33:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
13004,548749,2011-04-04 12:29:00,JAM MAKING SET PRINTED|WHITE HANGING HEART T-LIGHT HOLDER,35.1
13004,552364,2011-05-09 12:25:00,SPOTTY BUNTING,14.850000000000001
13004,558073,2011-06-24 16:21:00,JUMBO BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,48.400000000000006
13004,561857,2011-07-29 16:24:00,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003
13004,563567,2011-08-17 14:44:00,LUNCH BAG RED RETROSPOT,16.5
13004,570108,2011-10-07 12:25:00,HEART OF WICKER SMALL|PACK OF 72 RETROSPOT CAKE CASES,33.0
13004,574368,2011-11-04 10:59:00,JUMBO BAG RED RETROSPOT|SET OF 3 CAKE TINS PANTRY DESIGN,35.650000000000006
13004,579100,2011-11-28 11:27:00,LUNCH BAG SPACEBOY DESIGN,16.5
13005,549283,2011-04-07 13:32:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
13005,557261,2011-06-19 10:53:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
13006,571226,2011-10-14 13:49:00,REGENCY CAKESTAND 3 TIER,38.25
13008,541681,2011-01-20 14:24:00,LUNCH BAG CARS BLUE,16.5
13012,567909,2011-09-22 16:53:00,PARTY BUNTING|RETROSPOT TEA SET CERAMIC 11 PC|SPOTTY BUNTING,64.35000000000001
13012,576867,2011-11-16 16:18:00,PARTY BUNTING|SPOTTY BUNTING,34.650000000000006
13013,536946,2010-12-03 12:28:00,ASSORTED COLOUR BIRD ORNAMENT|PACK OF 72 RETROSPOT CAKE CASES|PAPER CHAIN KIT 50'S CHRISTMAS,75.64
13013,536947,2010-12-03 12:29:00,PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER,51.45
13013,548919,2011-04-05 10:18:00,REGENCY CAKESTAND 3 TIER,38.25
13013,552779,2011-05-11 12:13:00,PARTY BUNTING|SPOTTY BUNTING,54.45
13013,559367,2011-07-08 09:38:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
13013,561529,2011-07-28 09:19:00,PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING,72.60000000000001
13013,562599,2011-08-08 10:01:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
13013,569738,2011-10-06 10:48:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
13013,574327,2011-11-04 09:03:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
13013,581417,2011-12-08 15:01:00,PARTY BUNTING,39.6
13014,545575,2011-03-03 18:28:00,REGENCY CAKESTAND 3 TIER,76.5
13014,547324,2011-03-22 11:27:00,REGENCY CAKESTAND 3 TIER,76.5
13014,551702,2011-05-03 14:16:00,LUNCH BAG CARS BLUE|REGENCY CAKESTAND 3 TIER,169.5
13014,557933,2011-06-23 15:07:00,JAM MAKING SET PRINTED|PARTY BUNTING|REGENCY CAKESTAND 3 TIER,212.39999999999998
13014,563620,2011-08-18 10:06:00,JUMBO BAG RED RETROSPOT,20.8
13014,574260,2011-11-03 13:58:00,REGENCY CAKESTAND 3 TIER,51.0
13014,577047,2011-11-17 13:48:00,REGENCY CAKESTAND 3 TIER,175.2
13015,548868,2011-04-04 14:28:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,109.97
13015,554836,2011-05-26 16:25:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET WITH JARS,52.54
13015,571433,2011-10-17 13:19:00,PACK OF 72 RETROSPOT CAKE CASES|PAPER CHAIN KIT 50'S CHRISTMAS|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,88.95000000000002
13016,562712,2011-08-08 15:00:00,JAM MAKING SET PRINTED,17.4
13018,544211,2011-02-17 11:05:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET WITH JARS,55.2
13018,544904,2011-02-24 13:46:00,JAM MAKING SET PRINTED|SET OF 3 CAKE TINS PANTRY DESIGN,32.25
13018,548920,2011-04-05 10:19:00,LUNCH BAG SPACEBOY DESIGN|REGENCY CAKESTAND 3 TIER,42.0
13018,550341,2011-04-17 15:53:00,JAM MAKING SET WITH JARS,25.5
13018,550342,2011-04-17 15:55:00,PARTY BUNTING,19.8
13018,561871,2011-07-31 11:46:00,PAPER CHAIN KIT 50'S CHRISTMAS|SET OF 3 CAKE TINS PANTRY DESIGN,50.25000000000001
13018,562783,2011-08-09 13:22:00,LUNCH BAG RED RETROSPOT,16.5
13018,566006,2011-09-08 12:01:00,HEART OF WICKER SMALL,19.799999999999997
13018,566862,2011-09-15 12:46:00,SET OF 3 CAKE TINS PANTRY DESIGN,14.850000000000001
13021,539094,2010-12-16 10:12:00,JUMBO BAG RED RETROSPOT,19.5
13021,547097,2011-03-21 09:33:00,REGENCY CAKESTAND 3 TIER,12.75
13021,552273,2011-05-08 12:26:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,37.3
13021,558085,2011-06-26 11:53:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD,96.60000000000001
13021,569141,2011-09-30 15:02:00,JUMBO BAG RED RETROSPOT,20.8
13021,576099,2011-11-14 10:28:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
13023,562037,2011-08-02 09:34:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN,44.550000000000004
13027,539578,2010-12-20 12:45:00,PACK OF 72 RETROSPOT CAKE CASES,384.0
13027,546754,2011-03-16 13:13:00,PACK OF 72 RETROSPOT CAKE CASES,96.0
13027,550667,2011-04-20 09:48:00,PACK OF 72 RETROSPOT CAKE CASES,384.0
13027,559048,2011-07-05 15:48:00,PACK OF 72 RETROSPOT CAKE CASES,96.0
13027,559255,2011-07-07 12:04:00,PACK OF 72 RETROSPOT CAKE CASES,192.0
13027,563616,2011-08-18 09:39:00,PACK OF 72 RETROSPOT CAKE CASES,480.0
13028,572688,2011-10-25 14:09:00,JUMBO BAG RED RETROSPOT,20.8
13032,566607,2011-09-13 16:40:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PARTY BUNTING,38.9
13032,571710,2011-10-18 15:54:00,HEART OF WICKER SMALL|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER,91.05
13033,539422,2010-12-17 14:23:00,JUMBO BAG RED RETROSPOT,19.5
13034,537205,2010-12-05 14:52:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER LARGE|HEART OF WICKER SMALL,51.019999999999996
13034,571273,2011-10-16 12:21:00,JAM MAKING SET WITH JARS,25.5
13035,547565,2011-03-24 09:21:00,PAPER CHAIN KIT 50'S CHRISTMAS,102.0
13035,568378,2011-09-27 08:57:00,PAPER CHAIN KIT 50'S CHRISTMAS,102.0
13037,547963,2011-03-28 15:42:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
13037,551857,2011-05-04 15:33:00,JAM MAKING SET WITH JARS|REGENCY CAKESTAND 3 TIER,38.25
